person,trial,id,found,difficulty,common,x,y,class
3,2,11,20,hard,AB,-0.39742198,0.43446973,B
3,3,2,1,hard,AB,-0.08233303,0.0367689,A
3,3,13,2,hard,AB,-0.11341657,0.22022294,B
3,3,12,3,hard,AB,-0.21698638,0.24736394,B
3,3,14,4,hard,AB,-0.21981876,0.01529445,B
3,3,17,5,hard,AB,-0.41373471,0.18369597,B
3,3,19,6,hard,AB,-0.39807841,0.4345819,B
3,3,10,7,hard,AB,-0.11226322,0.43343259,A
3,3,1,8,hard,AB,0.21179064,0.44250104,A
3,3,15,9,hard,AB,0.30390299,0.18562854,B
3,3,20,10,hard,AB,0.30742987,-0.03183366,B
3,3,16,11,hard,AB,0.18701235,-0.04542144,B
3,3,4,12,hard,AB,0.30166342,-0.22160552,A
3,3,8,13,hard,AB,0.30618011,-0.39370537,A
3,3,7,14,hard,AB,0.00221652,-0.19827789,A
3,3,18,15,hard,AB,-0.09012535,-0.15877698,B
3,3,5,16,hard,AB,-0.1952033,-0.2467016,A
3,3,3,17,hard,AB,-0.31319673,-0.17025697,A
3,3,9,18,hard,AB,-0.39489786,-0.23938862,A
3,3,6,19,hard,AB,-0.41725748,-0.03526016,A
3,3,11,20,hard,AB,-0.4016879,-0.35685505,B
3,4,6,1,hard,AB,0.20710162,-0.00660054,A
3,4,19,2,hard,AB,0.29333229,0.02487941,B
3,4,11,3,hard,AB,0.09971318,0.03930244,B
3,4,13,4,hard,AB,0.28514225,0.41281344,B
3,4,1,5,hard,AB,-0.31030197,0.4357882,A
3,4,5,6,hard,AB,-0.21931157,0.23177989,A
3,4,7,7,hard,AB,-0.38391459,0.17987797,A
3,4,16,8,hard,AB,-0.28665982,0.03687271,B
3,4,20,9,hard,AB,-0.41509929,0.36333083,B
3,4,3,10,hard,AB,-0.3146193,-0.23181319,A
3,4,18,11,hard,AB,-0.21218952,-0.21515473,B
3,4,4,12,hard,AB,-0.08829762,-0.21529176,A
3,4,8,13,hard,AB,-0.30571293,-0.39351006,A
3,4,15,14,hard,AB,-0.40454981,-0.40548056,B
3,4,2,15,hard,AB,-0.11075205,-0.40314683,A
3,4,10,16,hard,AB,0.01313159,-0.41654504999999997,A
3,4,14,17,hard,AB,0.11604174,-0.44916555,B
3,4,17,18,hard,AB,0.19492407,-0.40304169,B
3,4,12,19,hard,AB,0.28636238,-0.37196741,B
3,4,9,20,hard,AB,0.19548486,-0.22898459,A
3,5,3,1,hard,AB,0.01524391,0.01378039,A
3,5,4,2,hard,AB,0.10498861,0.01984935,A
3,5,10,3,hard,AB,0.30038509,0.16083922,A
3,5,13,4,hard,AB,0.19647318,0.18347199,B
3,5,19,5,hard,AB,0.30920133,-0.02302119,B
3,5,14,6,hard,AB,0.19444979,-0.24089111,B
3,5,1,7,hard,AB,-0.11358721,-0.3975299,A
3,5,18,8,hard,AB,-0.28202408,-0.42724174,B
3,5,17,9,hard,AB,-0.38988157,-0.44601072,B
3,5,9,10,hard,AB,-0.31126581,-0.2019877,A
3,5,2,11,hard,AB,-0.20464549,-0.18355728,A
3,5,11,12,hard,AB,-0.083152,-0.20291753,B
3,5,5,13,hard,AB,-0.01850927,-0.19887887,A
3,5,20,14,hard,AB,-0.30640531,0.17155168,B
3,5,8,15,hard,AB,-0.2846014,0.03486661,A
3,5,6,16,hard,AB,-0.30109038,0.37398317,A
3,5,16,17,hard,AB,-0.20166602,0.44883592,B
3,5,7,18,hard,AB,-0.08787902,0.40899633,A
3,5,12,19,hard,AB,0.08108751,0.41741509,B
3,5,15,20,hard,AB,0.20641115,0.36289054,B
3,1,5,1,hard,B,0.1965119,0.16493453,A
3,1,1,2,hard,B,0.10704088,0.39678922,A
3,1,3,3,hard,B,0.01706532,0.43216157,A
3,1,12,4,hard,B,0.2809659,0.36251851,B
3,1,8,5,hard,B,-0.21956955,0.20334895,B
3,1,10,6,hard,B,-0.29261824,0.22784438,B
3,1,2,7,hard,B,-0.09729131,-0.40508956,A
3,1,6,8,hard,B,-0.1943084,-0.39681599,B
3,1,20,9,hard,B,-0.30779751,-0.39442729,B
3,1,14,10,hard,B,-0.28539894,-0.18621257,B
3,1,19,11,hard,B,-0.19538751,-0.1825626,B
3,1,7,12,hard,B,-0.08537384,-0.19354344,B
3,1,17,13,hard,B,-0.19143324,-0.0228301,B
3,1,16,14,hard,B,-0.39517702,-0.04139873,B
3,1,13,15,hard,B,0.0160979,0.00747858,B
3,1,9,16,hard,B,0.09397805,0.04221945,B
3,1,4,17,hard,B,0.29127978,0.04916529,A
3,1,15,18,hard,B,0.19522558,-0.19657905,B
3,1,11,19,hard,B,0.18430979,-0.3863498,B
3,1,18,20,hard,B,-0.00747671,-0.35970601,B
3,2,5,1,hard,B,0.00690146,-0.0191996,A
3,2,2,2,hard,B,-0.0850079,-0.18054539,A
3,2,1,3,hard,B,-0.20364796,-0.16882411,A
3,2,3,4,hard,B,-0.38205745,0.03494775,A
3,2,6,5,hard,B,-0.30937362,0.20733326,B
3,2,12,6,hard,B,-0.21855069,0.23836446,B
3,2,9,7,hard,B,-0.30968051,0.44812734,B
3,2,11,8,hard,B,-0.39777912,0.37960433,B
3,2,20,9,hard,B,-0.0881358,0.44542481,B
3,2,4,10,hard,B,-0.01711087,0.41272554,A
3,2,10,11,hard,B,0.19736323,0.40361127,B
3,2,15,12,hard,B,0.10960825,0.19399033,B
3,2,8,13,hard,B,0.20594673,0.20093588,B
3,2,17,14,hard,B,0.30470653,-0.18441629,B
3,2,16,15,hard,B,0.20654615,-0.22229548,B
3,2,7,16,hard,B,0.20530923,-0.36496526,B
3,2,19,17,hard,B,0.11834919,-0.43502604,B
3,2,18,18,hard,B,-0.00895645,-0.44121649,B
3,2,14,19,hard,B,-0.29202508,-0.24895778,B
3,2,13,20,hard,B,-0.38080774,-0.35264318,B
3,3,19,1,hard,B,-0.01633846,-0.16796087,B
3,3,8,2,hard,B,-0.09835254,-0.19612395,B
3,3,16,3,hard,B,0.10266973,-0.16630393,B
3,3,12,4,hard,B,0.21268512,-0.22179524,B
3,3,5,5,hard,B,0.10970038,-0.43469143,A
3,3,18,6,hard,B,-0.28070972,-0.44453502,B
3,3,15,7,hard,B,-0.39658054,-0.35524241,B
3,3,9,8,hard,B,-0.38814515,-0.16474838,B
3,3,14,9,hard,B,-0.39021589,-0.01249488,B
3,3,17,10,hard,B,-0.40306843,0.16775848,B
3,3,4,11,hard,B,-0.30272188,0.37592675,A
3,3,2,12,hard,B,-0.00186487,0.36735682,A
3,3,3,13,hard,B,-0.08097749,0.41208735,A
3,3,10,14,hard,B,-0.19928093,0.43247153,B
3,3,13,15,hard,B,-0.28948159,0.19715745,B
3,3,20,16,hard,B,0.10405274,0.1917016,B
3,3,6,17,hard,B,0.28418037,0.18397346,B
3,3,11,18,hard,B,0.19894948,0.43958151,B
3,3,7,19,hard,B,0.29112235,0.39181421,B
3,4,5,1,hard,B,-0.08661929,0.16542495,A
3,4,3,2,hard,B,-0.08519197,-0.01416696,A
3,4,1,3,hard,B,0.00457294,-0.02476442,A
3,4,19,4,hard,B,-0.09516998,-0.22418957,B
3,4,17,5,hard,B,-0.19963591,-0.04556788,B
3,4,14,6,hard,B,-0.21453016,-0.37904298,B
3,4,11,7,hard,B,-0.30783666,-0.41325002,B
3,4,16,8,hard,B,0.01449843,-0.41749951,B
3,4,13,9,hard,B,0.10410774,-0.40442323,B
3,4,20,10,hard,B,0.30863005,-0.19713254,B
3,4,9,11,hard,B,0.29040017,-0.01177406,B
3,4,10,12,hard,B,0.20594597,-0.03931907,B
3,4,8,13,hard,B,0.21699726,0.40190846,B
3,4,4,14,hard,B,-0.19322658,0.36711053,A
3,4,2,15,hard,B,-0.31658065,0.41367886,A
3,4,6,16,hard,B,-0.11056641,0.39683901,B
3,4,18,17,hard,B,-0.20262378,0.21177965,B
3,4,7,18,hard,B,-0.31725776,0.16794899,B
3,4,12,19,hard,B,-0.38842546,0.03933359,B
3,4,15,20,hard,B,-0.39016438,0.36748277,B
3,5,4,1,hard,B,-0.10703462,0.18189343,A
3,5,3,2,hard,B,-0.1876506,-0.01193751,A
3,5,1,3,hard,B,-0.39145176,-0.02962269,A
3,5,2,4,hard,B,0.18644566,0.24643917,A
3,5,10,5,hard,B,0.30704939,0.2369622,B
3,5,7,6,hard,B,0.28824854,0.38997916,B
3,5,15,7,hard,B,-0.01422608,0.18461611,B
3,5,8,8,hard,B,-0.30821586,0.24465615,B
3,5,18,9,hard,B,-0.3951245,0.23504119,B
3,5,20,10,hard,B,-0.0121849,-0.04703328,B
3,5,16,11,hard,B,0.1139734,-0.22953778,B
3,5,9,12,hard,B,0.19078161,-0.24254626,B
3,5,11,13,hard,B,0.08207298,-0.38053389,B
3,5,19,14,hard,B,0.01437334,-0.41190386,B
3,5,5,15,hard,B,-0.09886549,-0.40877699,A
3,5,13,16,hard,B,-0.18562425,-0.23818208,B
3,5,14,17,hard,B,-0.30971498,-0.16605442,B
3,5,12,18,hard,B,-0.39531382,-0.15428767,B
3,5,17,19,hard,B,-0.29735074,-0.39069526,B
3,5,6,20,hard,B,-0.2172286,-0.40453467,B
3,6,19,1,hard,B,-0.00756054,-0.20774285,B
3,6,14,2,hard,B,-0.197338,-0.20978381,B
3,6,18,3,hard,B,-0.19115671,-0.3565955,B
3,6,15,4,hard,B,-0.08553426,-0.39477508,B
3,6,10,5,hard,B,0.0060155,-0.42153427,B
3,6,13,6,hard,B,0.18134256,-0.21222299,B
3,6,7,7,hard,B,0.11275469,-0.18698431,B
3,6,12,8,hard,B,0.30967328,-0.16944258,B
3,6,5,9,hard,B,0.31771983,-0.42109149,A
3,6,2,10,hard,B,-0.31093015,-0.24308965,A
3,6,20,11,hard,B,-0.40399819,-0.38940524,B
3,6,9,12,hard,B,-0.40092648,0.04205308,B
3,6,17,13,hard,B,-0.30756433,0.18127597,B
3,6,4,14,hard,B,-0.40198315,0.21005736,A
3,6,6,15,hard,B,-0.20255212,0.37789699,B
3,6,8,16,hard,B,-0.394406,0.38619798,B
3,6,11,17,hard,B,0.00907726,0.37265026,B
3,6,1,18,hard,B,0.10667705,0.41054811,A
3,6,3,19,hard,B,0.00420276,0.21792728,A
3,6,16,20,hard,B,0.31745238,0.3572707,B
9,1,11,1,easy,A,-0.40029741,0.42160462,A
9,1,2,2,easy,A,-0.30490477,0.40525677,A
9,1,19,3,easy,A,-0.21555792,0.4035053,B
9,1,1,4,easy,A,0.09688342,0.41416635,A
9,1,8,5,easy,A,0.21474946,0.24802923,A
9,1,6,6,easy,A,0.18126215,0.35414835,A
9,1,17,7,easy,A,0.31696817,0.3543642,B
9,1,10,8,easy,A,-0.0072595,0.18021481,A
9,1,18,9,easy,A,-0.28622379,0.19655501,B
9,1,13,10,easy,A,-0.30923609,0.03394817,A
9,1,4,11,easy,A,-0.21466491,0.00853065,A
9,1,3,12,easy,A,-0.08877951,0.01472501,A
9,1,9,13,easy,A,0.29457374,-0.37290408,A
9,1,7,14,easy,A,0.30693098,-0.2479548,A
9,1,5,15,easy,A,0.18878882,-0.38902545,A
9,1,20,16,easy,A,-0.01090468,-0.44379608,B
9,1,16,17,easy,A,-0.19295646,-0.40092226,B
9,1,15,18,easy,A,-0.38692585,-0.20408476,A
9,2,6,1,easy,A,-0.21386782,0.42573441,A
9,2,20,2,easy,A,-0.31189771,0.38747859,B
9,2,12,3,easy,A,-0.30276379,0.24624893,A
9,2,16,4,easy,A,0.28086414,0.40871781,B
9,2,13,5,easy,A,0.28578132,0.01962551,A
9,2,10,6,easy,A,0.21745777,0.18964906,A
9,2,1,7,easy,A,0.18753398,0.02812491,A
9,2,4,8,easy,A,0.09848739,-0.04922288,A
9,2,2,9,easy,A,-0.00198843,-0.01785615,A
9,2,3,10,easy,A,-0.10639425,0.0459402,A
9,2,11,11,easy,A,-0.40271557,-0.03460368,A
9,2,17,12,easy,A,-0.00416363,-0.22074257,B
9,2,8,13,easy,A,-0.10040359,-0.18588398,A
9,2,15,14,easy,A,0.21584614,-0.19590258,A
9,2,7,15,easy,A,0.29185998,-0.16407185,A
9,2,14,16,easy,A,0.3057079,-0.35073677,A
9,2,9,17,easy,A,0.10929554,-0.15832067,A
9,2,19,18,easy,A,-0.00736963,-0.44366977,B
9,2,18,19,easy,A,-0.29881995,-0.38102316,B
9,2,5,20,easy,A,-0.40540046,-0.37458157,A
9,3,15,1,easy,A,-0.38002819,0.36880533,A
9,3,8,2,easy,A,-0.19950186,0.42059239,A
9,3,9,3,easy,A,-0.11404819,0.41381228,A
9,3,7,4,easy,A,0.20620238,0.43307211,A
9,3,10,5,easy,A,0.20314843,0.20836786,A
9,3,4,6,easy,A,0.00125628,0.24869804,A
9,3,17,7,easy,A,-0.205103,0.16173736,B
9,3,20,8,easy,A,-0.38620158,0.22956575,B
9,3,2,9,easy,A,-0.40625323,0.00172121,A
9,3,19,10,easy,A,0.00167494,-0.01853382,B
9,3,12,11,easy,A,0.2901646,-0.02824667,A
9,3,3,12,easy,A,0.21567866,0.00316277,A
9,3,16,13,easy,A,0.18353423,-0.19728793,B
9,3,1,14,easy,A,0.31337201,-0.183796,A
9,3,13,15,easy,A,-0.01728625,-0.1802322,A
9,3,6,16,easy,A,-0.3195045,-0.15269633,A
9,3,14,17,easy,A,-0.31534498,-0.39237635,A
9,3,5,18,easy,A,-0.20649893,-0.38862854,A
9,3,11,19,easy,A,-0.1043351,-0.39382654,A
9,3,18,20,easy,A,0.09182024,-0.44012767,B
9,4,3,1,easy,A,-0.00126476,0.41055128,A
9,4,1,2,easy,A,0.10209387,0.37402395,A
9,4,12,3,easy,A,0.30128898,0.36897546,A
9,4,5,4,easy,A,0.20394695,0.2208741,A
9,4,10,5,easy,A,-0.31504208,0.21868538,A
9,4,8,6,easy,A,-0.19350572,0.23569125,A
9,4,16,7,easy,A,-0.39052636,0.02811635,B
9,4,17,8,easy,A,-0.21006625,-0.02671174,B
9,4,13,9,easy,A,0.0100782,0.02389428,A
9,4,9,10,easy,A,0.11514005,-0.03656963,A
9,4,4,11,easy,A,0.30260384,-0.04427874,A
9,4,15,12,easy,A,0.21581357,-0.22905928,A
9,4,11,13,easy,A,0.2056193,-0.35611528,A
9,4,18,14,easy,A,-0.00426771,-0.39487872,B
9,4,7,15,easy,A,-0.10159887,-0.23092315,A
9,4,19,16,easy,A,-0.20963134,-0.2047293,B
9,4,14,17,easy,A,-0.30445214,-0.15136858,A
9,4,6,18,easy,A,-0.20074259,-0.35000269,A
9,4,2,19,easy,A,-0.09693536,-0.35669694,A
9,4,20,20,easy,A,-0.28099695,-0.42307252,B
9,5,9,1,easy,A,-0.38318977,0.43170913,A
9,5,2,2,easy,A,-0.00357875,0.44262202,A
9,5,3,3,easy,A,0.09539456,0.39942891,A
9,5,5,4,easy,A,-0.08120126,0.20615648,A
9,5,6,5,easy,A,-0.29891296,0.19492308,A
9,5,16,6,easy,A,-0.31452738,-0.02557059,B
9,5,4,7,easy,A,-0.41990312,0.00655425,A
9,5,14,8,easy,A,-0.09323898,0.01569661,A
9,5,12,9,easy,A,0.08767648,-0.01625937,A
9,5,11,10,easy,A,0.28657447,-0.0331957,A
9,5,19,11,easy,A,0.21678748,-0.00987942,B
9,5,1,12,easy,A,0.30013288,-0.15350038,A
9,5,13,13,easy,A,0.19348891,-0.17527895,A
9,5,20,14,easy,A,0.08180276,-0.16906979,B
9,5,15,15,easy,A,0.18635868,-0.42875584,A
9,5,7,16,easy,A,0.11869599,-0.38951587,A
9,5,10,17,easy,A,0.00709925,-0.38193764,A
9,5,17,18,easy,A,-0.11118251,-0.20070912,B
9,5,8,19,easy,A,-0.41808919,-0.22610973,A
9,5,18,20,easy,A,-0.39288542,-0.38678435,B
9,1,7,1,easy,AB,0.31994007,0.41086443,A
9,1,10,2,easy,AB,0.2801236,0.23868461,A
9,1,2,3,easy,AB,0.18792415,0.23783077,A
9,1,15,4,easy,AB,0.01909553,0.15199081,B
9,1,4,5,easy,AB,-0.09170175,0.21571087,A
9,1,8,6,easy,AB,-0.31864201,0.19200667,A
9,1,18,7,easy,AB,-0.41038099,0.23080967,B
9,1,1,8,easy,AB,-0.39894139,0.01406122,A
9,1,3,9,easy,AB,-0.19371888,-0.01145235,A
9,1,20,10,easy,AB,-0.00781104,0.0325055,B
9,1,9,11,easy,AB,0.19141266,-0.16364643,A
9,1,16,12,easy,AB,0.10543722,-0.1707813,B
9,1,13,13,easy,AB,-0.19835249,-0.2444715,B
9,1,12,14,easy,AB,-0.4027526,-0.16109556,B
9,1,14,15,easy,AB,-0.28230934,-0.18548809,B
9,1,17,16,easy,AB,-0.30442898,-0.41432253,B
9,1,6,17,easy,AB,-0.18337047,-0.42463121,A
9,1,5,18,easy,AB,-0.08874669,-0.39584776,A
9,1,19,19,easy,AB,0.00819651,-0.42156104,B
9,1,11,20,easy,AB,0.09233015,-0.36182384,B
9,2,18,1,easy,AB,-0.41231686,0.40204477,B
9,2,7,2,easy,AB,-0.10074226,0.39145847,A
9,2,2,3,easy,AB,0.2870127,0.19688769,A
9,2,10,4,easy,AB,0.20753544,0.04050514,A
9,2,19,5,easy,AB,0.09699995,0.01724892,B
9,2,1,6,easy,AB,-0.11026125,0.2091361,A
9,2,13,7,easy,AB,-0.21338381,-0.02009586,B
9,2,15,8,easy,AB,-0.29827602,-0.01635382,B
9,2,20,9,easy,AB,-0.41185074,-0.1636876,B
9,2,6,10,easy,AB,-0.31224198,-0.19555497,A
9,2,17,11,easy,AB,-0.19967404,-0.1849218,B
9,2,14,12,easy,AB,0.09267697,-0.1774149,B
9,2,16,13,easy,AB,0.31177772,-0.00445362,B
9,2,4,14,easy,AB,0.29166445,-0.20059903,A
9,2,11,15,easy,AB,0.21440165,-0.3774512,B
9,2,8,16,easy,AB,0.11137875,-0.42314154,A
9,2,9,17,easy,AB,-0.08206151,-0.36554998,A
9,2,12,18,easy,AB,-0.30702102,-0.39103357,B
9,2,3,19,easy,AB,-0.41168072,-0.3567621,A
9,3,20,1,easy,AB,-0.39428133,0.37346082,B
9,3,1,2,easy,AB,-0.29043963,0.40823228,A
9,3,13,3,easy,AB,0.31750219,0.44823191,B
9,3,5,4,easy,AB,-0.20130608,0.16176193,A
9,3,7,5,easy,AB,-0.40841671,0.22331927,A
9,3,16,6,easy,AB,-0.31482711,0.0172055,B
9,3,11,7,easy,AB,0.1065967,-0.04334685,B
9,3,6,8,easy,AB,0.18971445,-0.04814974,A
9,3,19,9,easy,AB,0.31854756,-0.02961474,B
9,3,9,10,easy,AB,0.21086324,-0.21377107,A
9,3,4,11,easy,AB,-0.10787909,-0.19765183,A
9,3,18,12,easy,AB,-0.20218518,-0.19363069,B
9,3,3,13,easy,AB,-0.28166941,-0.22143514,A
9,3,15,14,easy,AB,-0.41123914,-0.39541514,B
9,3,8,15,easy,AB,-0.28350066,-0.43320799,A
9,3,2,16,easy,AB,-0.10476855,-0.44248954,A
9,3,10,17,easy,AB,0.00368462,-0.44729611,A
9,3,14,18,easy,AB,0.11904788,-0.4475619,B
9,3,17,19,easy,AB,0.20986731,-0.36871384,B
9,3,12,20,easy,AB,0.2950841,-0.38302841,B
9,4,5,1,easy,AB,-0.21867667,0.44635188,A
9,4,18,2,easy,AB,0.01326114,0.40072171,B
9,4,16,3,easy,AB,0.18632257,0.43336777,B
9,4,8,4,easy,AB,0.28522065,0.44871801,A
9,4,1,5,easy,AB,0.31158732,0.19247251,A
9,4,6,6,easy,AB,0.08639795,0.15853561,A
9,4,3,7,easy,AB,-0.01932904,0.24373334,A
9,4,15,8,easy,AB,-0.31040465,0.15664254,B
9,4,11,9,easy,AB,-0.39921998,0.2232659,B
9,4,12,10,easy,AB,-0.30313945,-0.03098301,B
9,4,20,11,easy,AB,-0.19831144,-0.01150218,B
9,4,2,12,easy,AB,0.08167114,-0.04513288,A
9,4,4,13,easy,AB,0.18523359,-0.03858519,A
9,4,13,14,easy,AB,0.28710398,-0.21158866,B
9,4,10,15,easy,AB,0.21612827,-0.17777739,A
9,4,9,16,easy,AB,0.00257849,-0.19962169,A
9,4,17,17,easy,AB,-0.29496171,-0.23722293,B
9,4,7,18,easy,AB,-0.4073961,-0.35448747,A
9,4,19,19,easy,AB,-0.29351556,-0.41415559,B
9,4,14,20,easy,AB,0.30494489,-0.38019178,B
9,5,15,1,easy,AB,-0.20129219,0.43924698,B
9,5,16,2,easy,AB,-0.08290641,0.43721529,B
9,5,3,3,easy,AB,0.00154292,0.40745247,A
9,5,13,4,easy,AB,0.092343,0.39745605,B
9,5,8,5,easy,AB,0.30788441,0.21456988,A
9,5,14,6,easy,AB,0.09851112,0.21391197,B
9,5,4,7,easy,AB,-0.21869632,0.22104612,A
9,5,20,8,easy,AB,0.09224281,0.04639357,B
9,5,12,9,easy,AB,0.29306296,0.00585281,B
9,5,6,10,easy,AB,-0.30516592,-0.04521789,A
9,5,5,11,easy,AB,-0.28688043,-0.1565934,A
9,5,9,12,easy,AB,-0.09252078,-0.17864281,A
9,5,1,13,easy,AB,0.11298861,-0.1555357,A
9,5,2,14,easy,AB,0.18708656,-0.20920935,A
9,5,7,15,easy,AB,0.29696183,-0.36068318,A
9,5,10,16,easy,AB,0.01641145,-0.40798327,A
9,5,17,17,easy,AB,-0.19965645,-0.38887911,B
9,5,11,18,easy,AB,-0.11311991,-0.42918701,B
9,5,18,19,easy,AB,-0.29254471,-0.42961731,B
9,5,19,20,easy,AB,-0.39469795,-0.43173358,B
9,1,8,1,easy,B,-0.41674155,0.42378285,B
9,1,14,2,easy,B,-0.18353004,0.22326392,B
9,1,2,3,easy,B,-0.11230287,0.16652724,A
9,1,15,4,easy,B,-0.01174345,0.24845891,B
9,1,16,5,easy,B,-0.00817826,0.356484,B
9,1,13,6,easy,B,0.08939181,0.19333701,B
9,1,3,7,easy,B,0.21626474,0.22010287,A
9,1,18,8,easy,B,0.31524658,0.4257226,B
9,1,11,9,easy,B,-0.4038026,0.15130366,B
9,1,17,10,easy,B,-0.31346361,-0.01673819,B
9,1,9,11,easy,B,-0.20204358,-0.01007461,B
9,1,12,12,easy,B,-0.11374671,0.01845564,B
9,1,6,13,easy,B,0.2055462,0.00604081,B
9,1,5,14,easy,B,0.31122924,-0.41066695,A
9,1,20,15,easy,B,0.08833779,-0.23272844,B
9,1,1,16,easy,B,-0.01152954,-0.16707325,A
9,1,4,17,easy,B,-0.41824659,-0.20698602,A
9,1,19,18,easy,B,-0.28569369,-0.35344269,B
9,1,7,19,easy,B,-0.08578611,-0.43859997,B
9,1,10,20,easy,B,0.00582981,-0.41679979,B
9,2,8,1,easy,B,-0.4179483,0.36044634,B
9,2,1,2,easy,B,-0.28647054,0.1920915,A
9,2,7,3,easy,B,-0.0184064,0.44702091,B
9,2,2,4,easy,B,-0.01240273,0.18343267,A
9,2,6,5,easy,B,0.10905509,0.39147066,B
9,2,17,6,easy,B,0.29918861,0.36114943,B
9,2,12,7,easy,B,0.1925459,0.20925099,B
9,2,16,8,easy,B,0.11269386,0.15296255,B
9,2,9,9,easy,B,-0.01863685,0.04352113,B
9,2,19,10,easy,B,-0.09261203,-0.01599934,B
9,2,10,11,easy,B,-0.39517256,-0.01456711,B
9,2,3,12,easy,B,-0.39654026,-0.19105433,A
9,2,5,13,easy,B,-0.19475983,-0.24616428,A
9,2,20,14,easy,B,-0.10552904,-0.22028226,B
9,2,11,15,easy,B,0.11493581,-0.15666426,B
9,2,4,16,easy,B,0.08675114,-0.42067705,A
9,2,15,17,easy,B,0.00624223,-0.38627934,B
9,2,14,18,easy,B,-0.28797406,-0.43195791,B
9,3,18,1,easy,B,-0.41749394,0.19588845,B
9,3,4,2,easy,B,-0.11131471,0.22594207,A
9,3,15,3,easy,B,0.00391851,0.21634612,B
9,3,7,4,easy,B,0.30448912,0.43467325,B
9,3,10,5,easy,B,0.28973924,0.18212587,B
9,3,2,6,easy,B,0.19071681,0.21367575,A
9,3,1,7,easy,B,-0.40496329,0.01522291,A
9,3,3,8,easy,B,-0.18593584,-0.04874878,A
9,3,20,9,easy,B,-0.01994709,-0.03541043,B
9,3,9,10,easy,B,0.19938561,-0.18960894,B
9,3,16,11,easy,B,0.08923684,-0.1984503,B
9,3,13,12,easy,B,-0.19131127,-0.15470493,B
9,3,14,13,easy,B,-0.30863661,-0.17798151,B
9,3,12,14,easy,B,-0.41949603,-0.20700636,B
9,3,17,15,easy,B,-0.31418243,-0.35834287,B
9,3,6,16,easy,B,-0.19967141,-0.42454657,B
9,3,5,17,easy,B,-0.09612012,-0.37559364,A
9,3,19,18,easy,B,0.01832812,-0.44467228,B
9,3,11,19,easy,B,0.11767558,-0.36936009,B
9,4,9,1,easy,B,-0.30725279,0.38967457,B
9,4,2,2,easy,B,-0.3879183,0.21425952,A
9,4,11,3,easy,B,-0.01905671,0.20158845,B
9,4,7,4,easy,B,0.00969299,0.36525803,B
9,4,19,5,easy,B,0.090136,0.38372194,B
